Continent	Sex	Religion	D_INTERVIEW	Question_col
North America	Female	Buddhist	630070030	Q245
North America	Female	Buddhist	840071418	Q245
North America	Female	Buddhist	124072300	Q245
North America	Female	Buddhist	840073292	Q245
North America	Female	Buddhist	840072782	Q245
North America	Female	Protestant	124070050	Q245
North America	Female	Protestant	124070871	Q245
North America	Female	Protestant	484071600	Q245
North America	Female	Protestant	124072973	Q245
North America	Female	Protestant	840072493	Q245
North America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	124072757	Q245
North America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	840071276	Q245
North America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	630070864	Q245
North America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	840071929	Q245
North America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	558070808	Q245
Oceania	Male	Do not belong to a denomination	36071091	Q245
Oceania	Male	Do not belong to a denomination	36070128	Q245
Oceania	Male	Do not belong to a denomination	36071116	Q245
Oceania	Male	Do not belong to a denomination	36071656	Q245
Oceania	Male	Do not belong to a denomination	36070442	Q245
Oceania	Male	Roman Catholic	36070837	Q245
Oceania	Male	Roman Catholic	36070626	Q245
Oceania	Male	Roman Catholic	36071161	Q245
Oceania	Male	Roman Catholic	36071474	Q245
Oceania	Male	Roman Catholic	554070548	Q245
Oceania	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	554070926	Q245
Oceania	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	36070140	Q245
Oceania	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	36070522	Q245
Oceania	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	36071069	Q245
Oceania	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	554070404	Q245
Oceania	Female	Do not belong to a denomination	554070420	Q245
Oceania	Female	Do not belong to a denomination	36070035	Q245
Oceania	Female	Do not belong to a denomination	554070512	Q245
Oceania	Female	Do not belong to a denomination	36071166	Q245
Oceania	Female	Do not belong to a denomination	36070063	Q245
Oceania	Female	Roman Catholic	36071354	Q245
Oceania	Female	Roman Catholic	36070760	Q245
Oceania	Female	Roman Catholic	36070155	Q245
Oceania	Female	Roman Catholic	36070041	Q245
Oceania	Female	Roman Catholic	36071171	Q245
Oceania	Female	Protestant	36070463	Q245
Oceania	Female	Protestant	36070820	Q245
Oceania	Female	Protestant	36070057	Q245
Oceania	Female	Protestant	36071001	Q245
Oceania	Female	Protestant	36070879	Q245
Oceania	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	554070176	Q245
Oceania	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	36071124	Q245
Oceania	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	554070648	Q245
Oceania	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	554070238	Q245
Oceania	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	554070210	Q245
Asia	Male	Muslim	364072054	Q195
Asia	Male	Muslim	364072510	Q195
Asia	Male	Muslim	398070286	Q195
Asia	Male	Muslim	50070963	Q195
Asia	Male	Muslim	792071003	Q195
Asia	Male	Other	158071008	Q195
Asia	Male	Other	158070597	Q195
Asia	Male	Other	158070366	Q195
Asia	Male	Other	158071057	Q195
Asia	Male	Other	158071133	Q195
Asia	Male	Orthodox (Russian/Greek/etc.)	398071234	Q195
Asia	Male	Orthodox (Russian/Greek/etc.)	398070558	Q195
Asia	Male	Orthodox (Russian/Greek/etc.)	422070715	Q195
Asia	Male	Orthodox (Russian/Greek/etc.)	422070583	Q195
Asia	Male	Orthodox (Russian/Greek/etc.)	422070705	Q195
Asia	Male	Do not belong to a denomination	344070350	Q195
Asia	Male	Do not belong to a denomination	410071141	Q195
Asia	Male	Do not belong to a denomination	702070371	Q195
Asia	Male	Do not belong to a denomination	344070905	Q195
Asia	Male	Do not belong to a denomination	156072508	Q195
Asia	Male	Roman Catholic	422070789	Q195
Asia	Male	Roman Catholic	608070799	Q195
Asia	Male	Roman Catholic	702071267	Q195
Asia	Male	Roman Catholic	608070467	Q195
Asia	Male	Roman Catholic	422070889	Q195
Asia	Male	Buddhist	704070040	Q195
Asia	Male	Buddhist	496070284	Q195
Asia	Male	Buddhist	702070066	Q195
Asia	Male	Buddhist	704070808	Q195
Asia	Male	Buddhist	702071993	Q195
Asia	Male	Protestant	360072558	Q195
Asia	Male	Protestant	608070349	Q195
Asia	Male	Protestant	702071503	Q195
Asia	Male	Protestant	410071007	Q195
Asia	Male	Protestant	496070904	Q195
Asia	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	608070285	Q195
Asia	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	458070935	Q195
Asia	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	446070410	Q195
Asia	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	458070741	Q195
Asia	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	458070431	Q195
Asia	Male	Hindu	702071305	Q195
Asia	Male	Hindu	702071867	Q195
Asia	Male	Hindu	50070340	Q195
Asia	Male	Hindu	50070469	Q195
Asia	Male	Hindu	50070708	Q195
Asia	Female	Muslim	462070919	Q195
Asia	Female	Muslim	50070034	Q195
Asia	Female	Muslim	360072834	Q195
Asia	Female	Muslim	364072540	Q195
Asia	Female	Muslim	360070977	Q195
Asia	Female	Other	158070611	Q195
Asia	Female	Other	158070205	Q195
Asia	Female	Other	702070202	Q195
Asia	Female	Other	158070616	Q195
Asia	Female	Other	158070971	Q195
Asia	Female	Orthodox (Russian/Greek/etc.)	398071275	Q195
Asia	Female	Orthodox (Russian/Greek/etc.)	422070934	Q195
Asia	Female	Orthodox (Russian/Greek/etc.)	417070938	Q195
Asia	Female	Orthodox (Russian/Greek/etc.)	398070597	Q195
Asia	Female	Orthodox (Russian/Greek/etc.)	398070962	Q195
Asia	Female	Do not belong to a denomination	344071749	Q195
Asia	Female	Do not belong to a denomination	156070902	Q195
Asia	Female	Do not belong to a denomination	410070181	Q195
Asia	Female	Do not belong to a denomination	446070447	Q195
Asia	Female	Do not belong to a denomination	156071462	Q195
Asia	Female	Roman Catholic	608070048	Q195
Asia	Female	Roman Catholic	608070686	Q195
Asia	Female	Roman Catholic	704070272	Q195
Asia	Female	Roman Catholic	608070036	Q195
Asia	Female	Roman Catholic	422070042	Q195
Asia	Female	Buddhist	704070030	Q195
Asia	Female	Buddhist	392070758	Q195
Asia	Female	Buddhist	446070440	Q195
Asia	Female	Buddhist	704071165	Q195
Asia	Female	Buddhist	344070601	Q195
Asia	Female	Protestant	410070728	Q195
Asia	Female	Protestant	702071078	Q195
Asia	Female	Protestant	410070040	Q195
Asia	Female	Protestant	360070204	Q195
Asia	Female	Protestant	360072476	Q195
Asia	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	458071201	Q195
Asia	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	458070422	Q195
Asia	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	458070078	Q195
Asia	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	458070048	Q195
Asia	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	446070948	Q195
Asia	Female	Hindu	702071318	Q195
Asia	Female	Hindu	458070062	Q195
Asia	Female	Hindu	50070567	Q195
Asia	Female	Hindu	702070058	Q195
Asia	Female	Hindu	360072434	Q195
Europe	Male	Muslim	276070708	Q195
Europe	Male	Muslim	196070622	Q195
Europe	Male	Muslim	196070913	Q195
Europe	Male	Muslim	196070597	Q195
Europe	Male	Muslim	196070560	Q195
Europe	Male	Other	826070498	Q195
Europe	Male	Other	528070183	Q195
Europe	Male	Other	643070061	Q195
Europe	Male	Other	276071320	Q195
Europe	Male	Other	276070162	Q195
Europe	Male	Orthodox (Russian/Greek/etc.)	51070759	Q195
Europe	Male	Orthodox (Russian/Greek/etc.)	642070991	Q195
Europe	Male	Orthodox (Russian/Greek/etc.)	643071733	Q195
Europe	Male	Orthodox (Russian/Greek/etc.)	196070499	Q195
Europe	Male	Orthodox (Russian/Greek/etc.)	688070273	Q195
Europe	Male	Do not belong to a denomination	703070980	Q195
Europe	Male	Do not belong to a denomination	203070999	Q195
Europe	Male	Do not belong to a denomination	804070208	Q195
Europe	Male	Do not belong to a denomination	203071197	Q195
Europe	Male	Do not belong to a denomination	528071955	Q195
Europe	Male	Roman Catholic	528070190	Q195
Europe	Male	Roman Catholic	528070999	Q195
Europe	Male	Roman Catholic	688070902	Q195
Europe	Male	Roman Catholic	528070648	Q195
Europe	Male	Roman Catholic	20070962	Q195
Europe	Male	Protestant	276071479	Q195
Europe	Male	Protestant	642070031	Q195
Europe	Male	Protestant	826071195	Q195
Europe	Male	Protestant	528071790	Q195
Europe	Male	Protestant	642070379	Q195
Europe	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	909070181	Q195
Europe	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	826070571	Q195
Europe	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	826071854	Q195
Europe	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	826071745	Q195
Europe	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	826071078	Q195
Europe	Male	Hindu	20070694	Q195
Europe	Male	Hindu	826071056	Q195
Europe	Male	Hindu	20070595	Q195
Europe	Male	Hindu	528072032	Q195
Europe	Male	Hindu	20070304	Q195
Europe	Female	Muslim	196070830	Q195
Europe	Female	Muslim	826070537	Q195
Europe	Female	Muslim	196070668	Q195
Europe	Female	Muslim	196070731	Q195
Europe	Female	Muslim	196070868	Q195
Europe	Female	Other	528072079	Q195
Europe	Female	Other	528071171	Q195
Europe	Female	Other	643070289	Q195
Europe	Female	Other	51070299	Q195
Europe	Female	Other	528071492	Q195
Europe	Female	Orthodox (Russian/Greek/etc.)	642070485	Q195
Europe	Female	Orthodox (Russian/Greek/etc.)	300070104	Q195
Europe	Female	Orthodox (Russian/Greek/etc.)	51070666	Q195
Europe	Female	Orthodox (Russian/Greek/etc.)	196070079	Q195
Europe	Female	Orthodox (Russian/Greek/etc.)	688070852	Q195
Europe	Female	Do not belong to a denomination	826070737	Q195
Europe	Female	Do not belong to a denomination	826070096	Q195
Europe	Female	Do not belong to a denomination	203070083	Q195
Europe	Female	Do not belong to a denomination	643070641	Q195
Europe	Female	Do not belong to a denomination	203070203	Q195
Europe	Female	Roman Catholic	703070531	Q195
Europe	Female	Roman Catholic	20070405	Q195
Europe	Female	Roman Catholic	203071009	Q195
Europe	Female	Roman Catholic	826071567	Q195
Europe	Female	Roman Catholic	528070359	Q195
Europe	Female	Protestant	703070205	Q195
Europe	Female	Protestant	528071948	Q195
Europe	Female	Protestant	276071061	Q195
Europe	Female	Protestant	826070316	Q195
Europe	Female	Protestant	528070568	Q195
Europe	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	826070848	Q195
Europe	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	826071294	Q195
Europe	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	826071925	Q195
Europe	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	826070078	Q195
Europe	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	826070698	Q195
South America	Male	Other	76070249	Q195
South America	Male	Other	76070764	Q195
South America	Male	Other	32070925	Q195
South America	Male	Other	218070849	Q195
South America	Male	Other	604070799	Q195
South America	Male	Do not belong to a denomination	862070037	Q195
South America	Male	Do not belong to a denomination	68071747	Q195
South America	Male	Do not belong to a denomination	170070669	Q195
South America	Male	Do not belong to a denomination	152070986	Q195
South America	Male	Do not belong to a denomination	68070490	Q195
South America	Male	Roman Catholic	32070370	Q195
South America	Male	Roman Catholic	76071735	Q195
South America	Male	Roman Catholic	152070194	Q195
South America	Male	Roman Catholic	76070600	Q195
South America	Male	Roman Catholic	604071093	Q195
South America	Male	Protestant	604071169	Q195
South America	Male	Protestant	76071196	Q195
South America	Male	Protestant	218070433	Q195
South America	Male	Protestant	68071876	Q195
South America	Male	Protestant	76071897	Q195
South America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	170075700	Q195
South America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	170075529	Q195
South America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	170072185	Q195
South America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	604071131	Q195
South America	Male	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	170075532	Q195
South America	Female	Other	152070802	Q195
South America	Female	Other	32070763	Q195
South America	Female	Other	152070547	Q195
South America	Female	Other	604070735	Q195
South America	Female	Other	32070617	Q195
South America	Female	Do not belong to a denomination	604070469	Q195
South America	Female	Do not belong to a denomination	32070085	Q195
South America	Female	Do not belong to a denomination	170071444	Q195
South America	Female	Do not belong to a denomination	170071279	Q195
South America	Female	Do not belong to a denomination	170073788	Q195
South America	Female	Roman Catholic	604071203	Q195
South America	Female	Roman Catholic	862070259	Q195
South America	Female	Roman Catholic	76071238	Q195
South America	Female	Roman Catholic	862071149	Q195
South America	Female	Roman Catholic	152070570	Q195
South America	Female	Protestant	76071643	Q195
South America	Female	Protestant	68070984	Q195
South America	Female	Protestant	68070015	Q195
South America	Female	Protestant	76071233	Q195
South America	Female	Protestant	218070498	Q195
South America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	68070651	Q195
South America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	68070808	Q195
South America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	68070171	Q195
South America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	68070909	Q195
South America	Female	Other Christian (Evangelical/Pentecostal/Fee church/etc.)	68070340	Q195
Africa	Male	Muslim	504070473	Q195
Africa	Male	Muslim	716070896	Q195
Africa	Male	Muslim	231070736	Q195
Africa	Male	Muslim	434070075	Q195
Africa	Male	Muslim	716070692	Q195
Africa	Male	Orthodox (Russian/Greek/etc.)	566070760	Q195
Africa	Male	Orthodox (Russian/Greek/etc.)	231070117	Q195
Africa	Male	Orthodox (Russian/Greek/etc.)	231070306	Q195
Africa	Male	Orthodox (Russian/Greek/etc.)	231070016	Q195
Africa	Male	Orthodox (Russian/Greek/etc.)	566070068	Q195
Africa	Male	Do not belong to a denomination	716070392	Q195
Africa	Male	Do not belong to a denomination	716070619	Q195
Africa	Male	Do not belong to a denomination	716070468	Q195
Africa	Male	Do not belong to a denomination	716071184	Q195
Africa	Male	Do not belong to a denomination	716071176	Q195
Africa	Male	Roman Catholic	404070829	Q195
Africa	Male	Roman Catholic	404070963	Q195
Africa	Male	Roman Catholic	716070844	Q195
Africa	Male	Roman Catholic	716070676	Q195
Africa	Male	Roman Catholic	716070978	Q195
Africa	Male	Protestant	566070668	Q195
Africa	Male	Protestant	404071162	Q195
Africa	Male	Protestant	404070271	Q195
Africa	Male	Protestant	404071206	Q195
Africa	Male	Protestant	231070477	Q195
Africa	Female	Muslim	434070214	Q195
Africa	Female	Muslim	818071026	Q195
Africa	Female	Muslim	504070307	Q195
Africa	Female	Muslim	434070360	Q195
Africa	Female	Muslim	818070249	Q195
Africa	Female	Orthodox (Russian/Greek/etc.)	231070233	Q195
Africa	Female	Orthodox (Russian/Greek/etc.)	231070165	Q195
Africa	Female	Orthodox (Russian/Greek/etc.)	566070528	Q195
Africa	Female	Orthodox (Russian/Greek/etc.)	231070195	Q195
Africa	Female	Orthodox (Russian/Greek/etc.)	231071094	Q195
Africa	Female	Do not belong to a denomination	504070650	Q195
Africa	Female	Do not belong to a denomination	716070172	Q195
Africa	Female	Do not belong to a denomination	716070213	Q195
Africa	Female	Do not belong to a denomination	566071005	Q195
Africa	Female	Do not belong to a denomination	716071209	Q195
Africa	Female	Roman Catholic	716070035	Q195
Africa	Female	Roman Catholic	716070882	Q195
Africa	Female	Roman Catholic	716070452	Q195
Africa	Female	Roman Catholic	404071215	Q195
Africa	Female	Roman Catholic	716071183	Q195
Africa	Female	Protestant	566070128	Q195
Africa	Female	Protestant	716070981	Q195
Africa	Female	Protestant	231070994	Q195
Africa	Female	Protestant	404070710	Q195
Africa	Female	Protestant	404071148	Q195
North America	Male	Muslim	124070797	Q195
North America	Male	Muslim	124071464	Q195
